provider_id,npi,specialty,state
PRV011704,1093259115,Family Medicine,ND
PRV011705,1037678590,Emergency Medicine,FL
PRV011706,1435101957,Pediatrics,AR
PRV011707,1972646106,Radiology,RI
PRV011708,1570275059,Emergency Medicine,CT
PRV011709,1195342923,Cardiology,ND
PRV011710,1590141433,Cardiology,NE
PRV011711,1919677735,Orthopedics,WY
PRV011712,1486502302,Family Medicine,TX
PRV011713,1380111676,OBGYN,CT
PRV011714,1521607832,Orthopedics,CT
PRV011715,1235311773,Pediatrics,KS
PRV011716,1914130160,Radiology,UT
PRV011717,1004565606,OBGYN,IA
PRV011718,1100872810,Internal Medicine,SC
PRV011719,1033060527,Internal Medicine,FL
PRV011720,1858848442,Family Medicine,OK
PRV011721,1534224290,Cardiology,CO
PRV011722,1430592287,Dermatology,NY
PRV011723,1576291812,Radiology,ID
PRV011724,1768472837,OBGYN,DE
PRV011725,1189365597,Internal Medicine,SC
PRV011726,1950581757,OBGYN,GA
PRV011727,1044160374,Internal Medicine,TN
PRV011728,1439563668,Psychiatry,KS
PRV011729,1839170858,Psychiatry,TX
PRV011730,1685742997,Radiology,NE
PRV011731,1667603429,Family Medicine,HI
PRV011732,1035138703,Orthopedics,MI
PRV011733,1873057887,Radiology,IN
PRV011734,1748541503,Dermatology,OR
PRV011735,1770433760,Family Medicine,MN
PRV011736,1151094734,Psychiatry,MS
PRV011737,1596328239,Dermatology,WV
PRV011738,1534778926,Family Medicine,DE
PRV011739,1480173624,Psychiatry,TN
PRV011740,1208273248,Internal Medicine,VT
PRV011741,1754793907,Cardiology,ND
PRV011742,1767143995,Pediatrics,AR
PRV011743,1490847930,Internal Medicine,NJ
PRV011744,1303140775,Emergency Medicine,MT
PRV011745,1261232427,Dermatology,NY
PRV011746,1760946451,OBGYN,ID
PRV011747,1660125089,Radiology,LA
PRV011748,1411575407,Orthopedics,MO
PRV011749,1988035625,Cardiology,VA
PRV011750,1786265055,Dermatology,RI
PRV011751,1730050842,Family Medicine,RI
PRV011752,1237960411,Orthopedics,RI
PRV011753,1228679051,Internal Medicine,VT
PRV011754,1614155584,Family Medicine,AZ
PRV011755,1302841779,Orthopedics,ND
PRV011756,1616035015,Radiology,MI
PRV011757,1367243263,Cardiology,AK
PRV011758,1014102781,Radiology,NH
PRV011759,1977728925,Family Medicine,CA
PRV011760,1836184539,Psychiatry,NC
PRV011761,1636262814,Radiology,MS
PRV011762,1790456775,Cardiology,OK
PRV011763,1803564331,Emergency Medicine,IA
PRV011764,1909923399,Emergency Medicine,ND
PRV011765,1524513795,Orthopedics,IN
PRV011766,1669411880,Internal Medicine,CT
PRV011767,1650179040,Dermatology,NC
PRV011768,1865524559,Psychiatry,PA
PRV011769,1823071805,Cardiology,VA
PRV011770,1366439532,Psychiatry,OR
PRV011771,1791233245,Dermatology,UT
PRV011772,1416718875,Pediatrics,VA
PRV011773,1725096128,Emergency Medicine,FL
PRV011774,1637225769,Pediatrics,AZ
PRV011775,1924499425,Internal Medicine,OK
PRV011776,1249543849,Radiology,WY
PRV011777,1186713629,Dermatology,HI
PRV011778,1007270815,Dermatology,IA
PRV011779,1088119506,Dermatology,PA
PRV011780,1704123763,Emergency Medicine,NH
PRV011781,1927559280,Cardiology,GA
PRV011782,1351761478,Emergency Medicine,OR
PRV011783,1681108778,Family Medicine,GA
PRV011784,1832679240,Cardiology,NY
PRV011785,1221967815,Family Medicine,IA
PRV011786,1230403391,Orthopedics,IL
PRV011787,1341531604,Orthopedics,MS
PRV011788,1818479485,OBGYN,WY
PRV011789,1961340147,Pediatrics,NY
PRV011790,1737523999,Emergency Medicine,SD
PRV011791,1254816674,Cardiology,WA
PRV011792,1136018655,Cardiology,WI
PRV011793,1701125596,Cardiology,ME
PRV011794,1395675314,Internal Medicine,IA
PRV011795,1929435890,Dermatology,UT
PRV011796,1293267154,OBGYN,SD
PRV011797,1423233276,Internal Medicine,WI
PRV011798,1858446237,Psychiatry,CT
PRV011799,1457889475,Internal Medicine,IN
PRV011800,1822198745,Radiology,MT
PRV011801,1279542724,Internal Medicine,AR
PRV011802,1226853333,Radiology,TX
PRV011803,1718399732,Family Medicine,AZ
PRV011804,1264123894,Internal Medicine,MO
PRV011805,1275915912,OBGYN,WA
PRV011806,1678785796,Cardiology,DE
PRV011807,1307560921,Emergency Medicine,MD
PRV011808,1598791872,Internal Medicine,OH
PRV011809,1583619644,Cardiology,WV
PRV011810,1474289509,Cardiology,MN
PRV011811,1115042953,Dermatology,MT
PRV011812,1817337449,Psychiatry,WV
PRV011813,1579697689,Cardiology,NV
PRV011814,1372801404,Dermatology,AR
PRV011815,1586388342,Dermatology,AZ
PRV011816,1529505384,Emergency Medicine,NJ
PRV011817,1922095043,Psychiatry,GA
PRV011818,1533836628,Family Medicine,ID
PRV011819,1007696441,OBGYN,LA
PRV011820,1319717496,Psychiatry,AK
PRV011821,1613367569,Dermatology,MS
PRV011822,1010412595,OBGYN,SD
PRV011823,1361518226,Family Medicine,OR
PRV011824,1193035376,Radiology,WA
PRV011825,1249249314,Radiology,MT
PRV011826,1934359438,Orthopedics,WI
PRV011827,1211469094,Cardiology,NC
PRV011828,1542885289,OBGYN,WI
PRV011829,1710504159,Orthopedics,WA
PRV011830,1612077750,Orthopedics,MO
PRV011831,1330305978,Emergency Medicine,GA
PRV011832,1209349716,Emergency Medicine,MT
PRV011833,1340452096,Cardiology,NM
PRV011834,1378529025,Psychiatry,WA
PRV011835,1969806197,Dermatology,VA
PRV011836,1568294868,Cardiology,NY
PRV011837,1895648796,OBGYN,MA
PRV011838,1255740187,Radiology,RI
PRV011839,1507801700,Orthopedics,NY
PRV011840,1156263046,Radiology,OH
PRV011841,1531768359,Dermatology,MS
PRV011842,1578365353,Psychiatry,GA
PRV011843,1348621077,Cardiology,GA
PRV011844,1610835575,Pediatrics,MN
PRV011845,1494512590,Dermatology,IN
PRV011846,1308248259,Internal Medicine,AL
PRV011847,1642138421,Cardiology,MT
PRV011848,1398312587,Cardiology,FL
PRV011849,1325139004,Dermatology,IN
PRV011850,1673256621,Family Medicine,MD
PRV011851,1118068990,Dermatology,LA
PRV011852,1612260888,Dermatology,NM
PRV011853,1946320150,Orthopedics,WI
PRV011854,1370582067,Radiology,MS
PRV011855,1596642270,Internal Medicine,NJ
PRV011856,1586190015,Family Medicine,IL
PRV011857,1627433872,Psychiatry,UT
PRV011858,1893608946,Psychiatry,NM
PRV011859,1562228848,Dermatology,MO
PRV011860,1358361344,Radiology,ID
PRV011861,1772349994,OBGYN,VT
PRV011862,1002818397,Cardiology,CT
PRV011863,1428447664,Cardiology,WI
PRV011864,1071533642,Family Medicine,SD
PRV011865,1111681875,Cardiology,OH
PRV011866,1320226252,Cardiology,KY
PRV011867,1753341773,Psychiatry,PA
PRV011868,1263083531,Internal Medicine,OH
PRV011869,1623589017,Radiology,OH
PRV011870,1266364970,Family Medicine,WA
PRV011871,1159169294,Internal Medicine,SC
PRV011872,1988984031,Internal Medicine,VA
PRV011873,1293436769,Radiology,VA
PRV011874,1360902663,Radiology,WV
PRV011875,1861702629,Radiology,VA
PRV011876,1485800612,Cardiology,NH
PRV011877,1125757384,Dermatology,PA
PRV011878,1433542316,Family Medicine,NH
PRV011879,1030648535,Emergency Medicine,AZ
PRV011880,1069049750,OBGYN,OH
PRV011881,1061798687,Pediatrics,IL
PRV011882,1139761933,Emergency Medicine,PA
PRV011883,1480181384,Orthopedics,NC
PRV011884,1465409956,OBGYN,NJ
PRV011885,1725452100,Emergency Medicine,MI
PRV011886,1798058110,Emergency Medicine,MS
PRV011887,1508075933,Internal Medicine,AZ
PRV011888,1792519153,Psychiatry,HI
PRV011889,1480910525,Orthopedics,FL
PRV011890,1279267589,OBGYN,SD
PRV011891,1894801033,Family Medicine,MA
PRV011892,1181207125,Cardiology,DE
PRV011893,1896792691,Radiology,ID
PRV011894,1691687967,Cardiology,SD
PRV011895,1238097400,Cardiology,MO
PRV011896,1482768860,Dermatology,WY
PRV011897,1293629259,Radiology,IN
PRV011898,1541366249,Internal Medicine,OK
PRV011899,1691475503,Internal Medicine,IL
PRV011900,1688596768,Family Medicine,GA
PRV011901,1346944893,Emergency Medicine,KY
PRV011902,1999262920,Dermatology,LA
PRV011903,1671900113,Radiology,MI
PRV011904,1041885142,Orthopedics,TX
PRV011905,1170393315,Cardiology,OH
PRV011906,1118302395,OBGYN,IA
PRV011907,1020830908,Orthopedics,OR
PRV011908,1927974561,Dermatology,KS
PRV011909,1922234059,Emergency Medicine,KY
PRV011910,1021180786,Family Medicine,VA
PRV011911,1950289671,Emergency Medicine,KY
PRV011912,1956290034,Orthopedics,MN
PRV011913,1961352269,Pediatrics,NM
PRV011914,1742596384,Psychiatry,GA
PRV011915,1637702310,Psychiatry,MT
PRV011916,1388552697,Family Medicine,IN
PRV011917,1189486114,Cardiology,MA
PRV011918,1787257460,Dermatology,MN
PRV011919,1985812390,Internal Medicine,ND
PRV011920,1260682319,Family Medicine,PA
PRV011921,1742365591,Family Medicine,WY
PRV011922,1581097302,Orthopedics,OH
PRV011923,1511268735,OBGYN,MD
PRV011924,1211574957,Pediatrics,FL
PRV011925,1204826347,Emergency Medicine,RI
PRV011926,1290587673,Pediatrics,GA
PRV011927,1115457879,Family Medicine,NV
PRV011928,1862690253,Family Medicine,WI
PRV011929,1574961811,Pediatrics,TN
PRV011930,1929951988,Psychiatry,IN
PRV011931,1845377607,OBGYN,NE
PRV011932,1792059595,Family Medicine,IA
PRV011933,1306846457,Internal Medicine,OR
PRV011934,1464166995,Pediatrics,TN
PRV011935,1093781806,Orthopedics,AK
PRV011936,1899156639,Radiology,SD
PRV011937,1232415986,Internal Medicine,MD
PRV011938,1194262533,Family Medicine,MO
PRV011939,1308704229,Internal Medicine,AZ
PRV011940,1397204377,Psychiatry,GA
PRV011941,1558480080,Cardiology,OH
PRV011942,1487574087,Psychiatry,AL
PRV011943,1939382877,Family Medicine,NC
PRV011944,1585751225,Pediatrics,FL
PRV011945,1670678811,Family Medicine,MA
PRV011946,1405851788,Psychiatry,OR
PRV011947,1861118819,Emergency Medicine,ID
PRV011948,1656997723,Psychiatry,ND
PRV011949,1648413851,OBGYN,AL
PRV011950,1655862604,Family Medicine,NV
PRV011951,1807344577,Cardiology,TX
PRV011952,1393947351,Radiology,GA
PRV011953,1802913889,Internal Medicine,CO
PRV011954,1852142506,Orthopedics,MD
PRV011955,1878919449,Radiology,DE
PRV011956,1177851566,Internal Medicine,VT
PRV011957,1387349585,Cardiology,IA
PRV011958,1015352870,Psychiatry,NY
PRV011959,1790593616,Cardiology,MA
PRV011960,1324945382,Family Medicine,LA
PRV011961,1820155121,Internal Medicine,ID
PRV011962,1106102637,Emergency Medicine,MS
PRV011963,1047741662,Psychiatry,CT
PRV011964,1912390551,Orthopedics,WY
PRV011965,1084567856,OBGYN,IA
PRV011966,1343523539,Emergency Medicine,CO
PRV011967,1089412335,Family Medicine,ID
PRV011968,1309977230,Psychiatry,SC
PRV011969,1552023096,Emergency Medicine,DE
PRV011970,1628140966,Internal Medicine,VT
PRV011971,1151237880,Internal Medicine,UT
PRV011972,1545320451,Pediatrics,CA
PRV011973,1403172216,Family Medicine,NV
PRV011974,1524954614,Psychiatry,PA
PRV011975,1636353205,Psychiatry,MT
PRV011976,1834659247,OBGYN,AL
PRV011977,1237531107,Pediatrics,MD
PRV011978,1376585632,Pediatrics,MS
PRV011979,1660258973,OBGYN,NY
PRV011980,1646673101,Pediatrics,WA
PRV011981,1074670955,Emergency Medicine,RI
PRV011982,1320128712,Pediatrics,IN
PRV011983,1475548483,Dermatology,ID
PRV011984,1177031405,Psychiatry,ND
PRV011985,1287583353,Internal Medicine,IN
PRV011986,1390189924,Radiology,MO
PRV011987,1207441613,Family Medicine,LA
PRV011988,1234707740,Emergency Medicine,TX
PRV011989,1807481205,Pediatrics,NH
PRV011990,1242294643,Internal Medicine,MO
PRV011991,1818764960,OBGYN,OK
PRV011992,1770760577,Radiology,VA
PRV011993,1681517466,Internal Medicine,OR
PRV011994,1062324080,Cardiology,ME
PRV011995,1135292582,Orthopedics,TN
PRV011996,1435956492,Emergency Medicine,MT
PRV011997,1516966461,Dermatology,NY
PRV011998,1098887031,Psychiatry,KY
PRV011999,1514996769,Cardiology,LA
PRV012000,1515407628,Orthopedics,IN
PRV012001,1445059588,Radiology,IN
PRV012002,1367108691,Dermatology,FL
PRV012003,1009920054,Psychiatry,TN
PRV012004,1666047492,Cardiology,LA
PRV012005,1832063001,Psychiatry,KY
PRV012006,1004616845,Psychiatry,TN
PRV012007,1303251829,Psychiatry,TN
PRV012008,1144904723,Pediatrics,MS
PRV012009,1688752864,Internal Medicine,MT
PRV012010,1700134979,Internal Medicine,CO
PRV012011,1067241293,Orthopedics,NE
PRV012012,1422589807,Psychiatry,WA
PRV012013,1190776035,Orthopedics,RI
PRV012014,1885986270,Family Medicine,ID
PRV012015,1769742787,Cardiology,PA
PRV012016,1730876539,Family Medicine,ME
PRV012017,1299621745,Internal Medicine,AK
PRV012018,1578916213,Psychiatry,IA
PRV012019,1555352245,Orthopedics,FL
PRV012020,1417537757,Orthopedics,FL
PRV012021,1583478905,Family Medicine,WI
PRV012022,1560910242,Emergency Medicine,OH
PRV012023,1335715182,Emergency Medicine,MN
PRV012024,1866416801,Internal Medicine,RI
PRV012025,1524962016,Internal Medicine,NM
PRV012026,1886300894,Dermatology,SD
PRV012027,1201795173,Psychiatry,MI
PRV012028,1364464357,Internal Medicine,NE
PRV012029,1461847297,Radiology,KS
PRV012030,1677934320,Pediatrics,PA
PRV012031,1283706486,Dermatology,WI
PRV012032,1523841828,Pediatrics,MS
PRV012033,1626869410,Emergency Medicine,MN
PRV012034,1719892597,Orthopedics,GA
PRV012035,1601693620,Cardiology,MO
PRV012036,1515421145,Pediatrics,WV
PRV012037,1644393765,Orthopedics,OR
PRV012038,1405704932,OBGYN,TX
PRV012039,1026883092,OBGYN,KS
PRV012040,1392497963,Cardiology,OR
PRV012041,1034496474,OBGYN,MS
PRV012042,1929957606,Psychiatry,RI
PRV012043,1722233602,Orthopedics,VA
PRV012044,1723563830,Orthopedics,ND
PRV012045,1589850875,Emergency Medicine,ME
PRV012046,1411635200,Internal Medicine,MA
PRV012047,1860787837,Pediatrics,AZ
PRV012048,1862698128,Emergency Medicine,IN
PRV012049,1256529320,Cardiology,AR
PRV012050,1593745233,Radiology,NV
PRV012051,1234049141,Psychiatry,KS
PRV012052,1726761924,OBGYN,IL
PRV012053,1858588481,Psychiatry,WA
PRV012054,1599910224,Orthopedics,ME
PRV012055,1010089126,Emergency Medicine,TX
PRV012056,1882180390,Emergency Medicine,MN
PRV012057,1008924050,Family Medicine,IL
PRV012058,1877070522,Orthopedics,ID
PRV012059,1032974851,Pediatrics,WY
PRV012060,1521091508,Orthopedics,VT
PRV012061,1648732004,Cardiology,PA
PRV012062,1460301448,OBGYN,MN
PRV012063,1347232082,Dermatology,CA
PRV012064,1139525031,Radiology,WI
PRV012065,1280202052,Orthopedics,AZ
PRV012066,1867412534,Internal Medicine,VA
PRV012067,1936703528,Emergency Medicine,AK
PRV012068,1265740932,Orthopedics,LA
PRV012069,1240164283,Internal Medicine,MD
PRV012070,1232699372,Psychiatry,WA
PRV012071,1384781533,Radiology,DE
PRV012072,1660626470,Emergency Medicine,RI
PRV012073,1867244707,OBGYN,NM
PRV012074,1217358514,Cardiology,ME
PRV012075,1158980020,Radiology,GA
PRV012076,1195673525,Internal Medicine,AZ
PRV012077,1438996541,Orthopedics,CO
PRV012078,1517418962,Internal Medicine,LA
PRV012079,1717425509,Emergency Medicine,MD
PRV012080,1550625594,Dermatology,ND
PRV012081,1934893375,Pediatrics,MT
PRV012082,1903289284,Cardiology,SD
PRV012083,1332108106,Dermatology,ND
PRV012084,1860704532,OBGYN,UT
PRV012085,1471770812,Cardiology,NE
PRV012086,1876965456,Emergency Medicine,MS
PRV012087,1530084556,Pediatrics,WI
PRV012088,1439805051,Psychiatry,ND
PRV012089,1579885389,Psychiatry,AZ
PRV012090,1064934939,Cardiology,IL
PRV012091,1266598304,Dermatology,KY
PRV012092,1609732649,Dermatology,IL
PRV012093,1503801189,OBGYN,CT
PRV012094,1331468803,Family Medicine,ID
PRV012095,1754917052,OBGYN,TX
PRV012096,1065073692,Orthopedics,CA
PRV012097,1759979353,Psychiatry,SD
PRV012098,1759527998,Dermatology,NH
PRV012099,1582302521,Cardiology,MA
PRV012100,1305245358,Radiology,KY
PRV012101,1837052125,Radiology,PA
PRV012102,1967640586,Internal Medicine,IN
PRV012103,1472797849,Pediatrics,NM
PRV012104,1396284852,Radiology,MD
PRV012105,1916545814,Radiology,DE
PRV012106,1851370062,Cardiology,SD
PRV012107,1708759485,Family Medicine,LA
PRV012108,1895021740,Radiology,SD
PRV012109,1449300521,Family Medicine,WI
PRV012110,1949426622,Cardiology,MI
PRV012111,1389264833,Internal Medicine,KY
PRV012112,1542958244,Internal Medicine,MO
PRV012113,1306269662,Psychiatry,ND
PRV012114,1129016291,Family Medicine,IL
PRV012115,1792066155,Radiology,SC
PRV012116,1910015837,Dermatology,NJ
PRV012117,1746032289,Radiology,OK
PRV012118,1144282121,Radiology,OH
PRV012119,1616627656,Emergency Medicine,TN
PRV012120,1986897161,Emergency Medicine,ID
PRV012121,1185003150,Psychiatry,GA
PRV012122,1566638245,Radiology,CO
PRV012123,1249796205,Dermatology,CA
PRV012124,1259399057,Cardiology,KS
PRV012125,1835103434,Radiology,ID
PRV012126,1913899103,OBGYN,MN
PRV012127,1903213442,Radiology,LA
PRV012128,1643333971,Orthopedics,WV
PRV012129,1865594899,Internal Medicine,MS
PRV012130,1920005236,Orthopedics,NM
PRV012131,1045510929,Dermatology,WI
PRV012132,1889291232,Cardiology,RI
PRV012133,1340678246,OBGYN,ID
PRV012134,1768495754,Emergency Medicine,TN
PRV012135,1576347464,Internal Medicine,CT
PRV012136,1348318457,Emergency Medicine,IA
PRV012137,1322332305,Family Medicine,ND
PRV012138,1824677596,Psychiatry,OR
PRV012139,1875404523,Orthopedics,SD
PRV012140,1095493885,Internal Medicine,NM
PRV012141,1445903676,Radiology,ME
PRV012142,1848789634,Cardiology,ME
PRV012143,1029474131,Emergency Medicine,IA
PRV012144,1152605278,OBGYN,NY
PRV012145,1977038149,OBGYN,TN
PRV012146,1105665219,Emergency Medicine,NE
PRV012147,1268706471,Cardiology,LA
PRV012148,1245862479,Internal Medicine,ID
PRV012149,1941696315,OBGYN,AR
PRV012150,1065527639,Emergency Medicine,DE
PRV012151,1235575516,Cardiology,LA
PRV012152,1920722109,OBGYN,WV
PRV012153,1913620165,Orthopedics,NY
PRV012154,1332107982,Pediatrics,UT
PRV012155,1885059031,Cardiology,NJ
PRV012156,1914498020,Pediatrics,MD
PRV012157,1160858209,Dermatology,AL
PRV012158,1921480569,Internal Medicine,CA
PRV012159,1497857579,Internal Medicine,IL
PRV012160,1370453213,Psychiatry,LA
PRV012161,1582006297,Radiology,WI
PRV012162,1544175382,Radiology,CO
PRV012163,1275693961,Family Medicine,SC
PRV012164,1414560432,Cardiology,OR
PRV012165,1666366508,Emergency Medicine,SD
PRV012166,1803858731,Family Medicine,MO
PRV012167,1271834376,Orthopedics,VA
PRV012168,1817705182,Cardiology,RI
PRV012169,1330130920,Internal Medicine,AR
PRV012170,1702581285,Orthopedics,MI
PRV012171,1392550851,OBGYN,ND
PRV012172,1135899884,Emergency Medicine,MO
PRV012173,1190327144,Psychiatry,HI
PRV012174,1451669822,Pediatrics,MT
PRV012175,1773655045,Internal Medicine,WV
PRV012176,1403102289,Cardiology,SC
PRV012177,1975241255,Dermatology,NV
PRV012178,1722565741,Emergency Medicine,SC
PRV012179,1464556010,Orthopedics,VA
PRV012180,1604810944,Family Medicine,MS
PRV012181,1487511330,Radiology,ND
PRV012182,1141826312,Dermatology,AZ
PRV012183,1168853651,Pediatrics,MT
PRV012184,1749161097,Family Medicine,MS
PRV012185,1511178765,Pediatrics,OK
PRV012186,1256637468,Orthopedics,OH
PRV012187,1083068555,Emergency Medicine,MI
PRV012188,1936968891,Internal Medicine,GA
PRV012189,1957851559,Orthopedics,MD
PRV012190,1295186286,Pediatrics,ND
PRV012191,1265654240,Family Medicine,AZ
PRV012192,1597517347,Pediatrics,NV
PRV012193,1961627176,Pediatrics,RI
PRV012194,1926598048,Emergency Medicine,OK
PRV012195,1108833788,Orthopedics,AL
PRV012196,1796159407,Dermatology,ME
PRV012197,1005074402,Cardiology,AL
PRV012198,1745788841,Dermatology,ID
PRV012199,1708313909,Internal Medicine,CT
PRV012200,1892015499,OBGYN,MS
PRV012201,1229158184,Internal Medicine,WA
PRV012202,1279662247,Dermatology,CT
PRV012203,1388674031,OBGYN,SC
PRV012204,1144220336,Radiology,ND
PRV012205,1998581779,Family Medicine,UT
PRV012206,1614805273,Family Medicine,WA
PRV012207,1060270123,Family Medicine,IA
PRV012208,1253645204,Dermatology,ID
PRV012209,1682238156,OBGYN,MI
PRV012210,1499634835,OBGYN,TX
PRV012211,1013088270,Pediatrics,UT
PRV012212,1563174740,Family Medicine,WY
PRV012213,1100260676,Pediatrics,OK
PRV012214,1851807110,Psychiatry,VT
PRV012215,1113763228,Pediatrics,MD
PRV012216,1412128750,Orthopedics,RI
PRV012217,1586582844,OBGYN,OH
PRV012218,1347568666,OBGYN,NM
PRV012219,1723240847,Orthopedics,NE
PRV012220,1889259024,OBGYN,HI
PRV012221,1247290526,Dermatology,NY
PRV012222,1057263906,Internal Medicine,WI
PRV012223,1413542680,Internal Medicine,OK
PRV012224,1997375795,Internal Medicine,NC
PRV012225,1146585848,Internal Medicine,CO
PRV012226,1120584265,Emergency Medicine,SD
PRV012227,1455069619,Dermatology,WV
PRV012228,1318980381,Orthopedics,AZ
PRV012229,1354262766,Emergency Medicine,NV
PRV012230,1757980767,OBGYN,CA
PRV012231,1942964038,Internal Medicine,LA
PRV012232,1449933051,Orthopedics,MT
PRV012233,1350913916,Internal Medicine,WY
PRV012234,1086351391,Psychiatry,CA
PRV012235,1947134325,Radiology,MS
PRV012236,1939034507,Dermatology,CT
PRV012237,1864887020,Cardiology,WY
PRV012238,1879702975,Family Medicine,KS
PRV012239,1891114169,Radiology,MD
PRV012240,1061211421,Radiology,IA
PRV012241,1304043688,Dermatology,AL
PRV012242,1183675097,Radiology,WI
PRV012243,1766876076,Radiology,NY
PRV012244,1127405828,Family Medicine,IL
PRV012245,1072765730,Cardiology,OR
PRV012246,1272576985,Psychiatry,WI
PRV012247,1918240973,Radiology,NY
PRV012248,1466904085,Emergency Medicine,NC
PRV012249,1502626404,Family Medicine,AZ
PRV012250,1298144818,Pediatrics,HI
PRV012251,1401849531,OBGYN,IL
PRV012252,1410643563,OBGYN,IN
PRV012253,1824862086,Internal Medicine,MA
PRV012254,1218187804,Psychiatry,HI
PRV012255,1075698089,Dermatology,VT
PRV012256,1589252171,Orthopedics,AL
PRV012257,1352685536,Emergency Medicine,NV
PRV012258,1513985852,Radiology,OK
PRV012259,1142247992,Internal Medicine,KS
PRV012260,1204874078,OBGYN,IL
